date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:44	467/467	---M--	200	added ('OK')	image/svg+xml	etag:%221d3-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/line.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/line.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:44	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-607430ea10c99%22	https://themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-5.jpg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:45	628/628	---M--	200	added ('OK')	image/svg+xml	etag:%22274-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/wechat.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/wechat.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:45	517/517	---M--	200	added ('OK')	image/svg+xml	etag:%22205-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/sass.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/sass.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:45	249/249	---M--	200	added ('OK')	image/svg+xml	etag:%22f9-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/adobe.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/adobe.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:45	778/778	---M--	200	added ('OK')	image/svg+xml	etag:%2230a-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/flutter.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/flutter.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:46	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-627cf0d8d3325%22	https://themesbrand.com/skote-mvc/layouts/assets/images/companies/spotify.svg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/companies/spotify.svg	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:46	4729/4729	---M-Z	200	added ('OK')	application/javascript	etag:%221279-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/dashboard-job.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/dashboard-job.init.js	(from https://themesbrand.com/skote-mvc/layouts/dashboard-job.html)
10:04:47	9948/9948	---M-Z	200	added ('OK')	text/css	etag:%2226dc-627cf0d90fbe9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-time-picker/tui-time-picker.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-time-picker/tui-time-picker.min.css	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:47	18495/18495	---M-Z	200	added ('OK')	text/css	etag:%22483f-627cf0d90fbe9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-date-picker/tui-date-picker.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-date-picker/tui-date-picker.min.css	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:47	31091/31091	---M-Z	200	added ('OK')	text/css	etag:%227973-627cf0d90adc9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-calendar/tui-calendar.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-calendar/tui-calendar.min.css	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:47	23872/23872	---M-Z	200	added ('OK')	text/javascript	etag:763af4d0cd517b7f51aa27cade902eb9	https://uicdn.toast.com/tui.code-snippet/latest/tui-code-snippet.min.js	C:/Benim%20Web%20Sitem/s/uicdn.toast.com/tui.code-snippet/latest/tui-code-snippet.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:48	8151/8151	---M-Z	200	added ('OK')	application/javascript	etag:%221fd7-607430ea5331b-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-dom/tui-dom.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-dom/tui-dom.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:48	28989/28989	---M-Z	200	added ('OK')	application/javascript	etag:%22713d-627cf0d90fbe9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-time-picker/tui-time-picker.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-time-picker/tui-time-picker.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:48	53746/53746	---M-Z	200	added ('OK')	application/javascript	etag:%22d1f2-627cf0d90fbe9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-date-picker/tui-date-picker.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-date-picker/tui-date-picker.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:49	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-607430ea3ac7a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs//moment/min/moment.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:49	211338/211338	---MCZ	200	added ('OK')	application/javascript	etag:%223398a-627cf0d8e0de6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/chance/chance.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/chance/chance.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:49	387542/387542	---MCZ	200	added ('OK')	application/javascript	etag:%225e9d6-627cf0d90bd69-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/tui-calendar/tui-calendar.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/tui-calendar/tui-calendar.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:49	1596/1596	---M-Z	200	added ('OK')	application/javascript	etag:%2263c-607430ea11c39-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/calendars.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/calendars.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:49	2758/2758	---M-Z	200	added ('OK')	application/javascript	etag:%22ac6-607430ea12bd9-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/schedules.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/schedules.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:50	7014/7014	---M-Z	200	added ('OK')	application/javascript	etag:%221b66-607430ea11c39-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/calendar.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/calendar.init.js	(from https://themesbrand.com/skote-mvc/layouts/calendar.html)
10:04:50	133459/133459	---M--	200	added ('OK')	image/png	etag:%2220953-607430ea11c39%22	https://themesbrand.com/skote-mvc/layouts/assets/images/verification-img.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/verification-img.png	(from https://themesbrand.com/skote-mvc/layouts/calendar-full.html)
10:04:50	254963/254963	---MCZ	200	added ('OK')	application/javascript	etag:%223e3f3-627cf0d8f9488-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/jquery-ui-dist/jquery-ui.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar-full.html)
10:04:50	282117/282117	---MCZ	200	added ('OK')	application/javascript	etag:%2244e05-627cf0d8f65a7-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/fullcalendar/index.global.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/fullcalendar/index.global.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar-full.html)
10:04:51	25703/25703	---M-Z	200	added ('OK')	application/javascript	etag:W/%226467-J4hBmEIaxI61W5hg3DEZRshzyOs%22	https://cdn.jsdelivr.net/npm/@fullcalendar/core@6.1.8/locales-all.global.min.js	C:/Benim%20Web%20Sitem/s/cdn.jsdelivr.net/npm/@fullcalendar/core@6.1.8/locales-all.global.min.js	(from https://themesbrand.com/skote-mvc/layouts/calendar-full.html)
10:04:51	2843/2843	---M-Z	200	added ('OK')	application/javascript	etag:%22b1b-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/calendars-full.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/calendars-full.init.js	(from https://themesbrand.com/skote-mvc/layouts/calendar-full.html)
10:04:52	19359/19359	---M--	200	added ('OK')	image/jpeg	etag:%224b9f-607430ea10c99%22	https://themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-6.jpg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/skote-mvc/layouts/chat.html)
10:04:52	966/966	---M-Z	200	added ('OK')	application/javascript	etag:%223c6-627cf0d8d71a5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/file-manager.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/file-manager.init.js	(from https://themesbrand.com/skote-mvc/layouts/apps-filemanager.html)
10:04:52	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-607430ea3009a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:53	152655/152655	---M--	200	added ('OK')	image/png	etag:%222544f-607430ea0ed59%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-1.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-1.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:53	92889/92889	---M--	200	added ('OK')	image/png	etag:%2216ad9-607430ea0ed59%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-2.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-2.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:54	90746/90746	---M--	200	added ('OK')	image/png	etag:%221627a-607430ea0ed59%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-5.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-5.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:54	153159/153159	---M--	200	added ('OK')	image/png	etag:%2225647-607430ea0ed59%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-3.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-3.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:54	180924/180924	---M--	200	added ('OK')	image/png	etag:%222c2bc-607430ea0fcf9%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-6.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-6.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:55	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-607430ea3009a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:55	4075/4075	---M-Z	200	added ('OK')	application/javascript	etag:%22feb-627cf0d8d71a5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/product-list.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/product-list.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-products.html)
10:04:55	15733/15733	---M-Z	200	added ('OK')	text/css	etag:%223d75-627cf0d8deea6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:56	61834/61834	---M--	200	added ('OK')	image/png	etag:%22f18a-607430ea0fcf9%22	https://themesbrand.com/skote-mvc/layouts/assets/images/product/img-8.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/product/img-8.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-product-detail.html)
10:04:56	11663/11663	---M-Z	200	added ('OK')	text/css	etag:%222d8f-627cf0d8e6ba6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:56	4169/4169	---M-Z	200	added ('OK')	text/css	etag:%221049-627cf0d8e9a87-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:56	33871/33871	---M-Z	200	added ('OK')	application/javascript	etag:%22844f-627cf0d8deea6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:56	87278/87278	---M-Z	200	added ('OK')	application/javascript	etag:%22154ee-627cf0d8eaa27-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:57	2340/2340	---M-Z	200	added ('OK')	application/javascript	etag:%22924-627cf0d8e6ba6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:57	14778/14778	---M-Z	200	added ('OK')	application/javascript	etag:%2239ba-627cf0d8e9a87-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:57	1571/1571	---M-Z	200	added ('OK')	application/javascript	etag:%22623-627cf0d8e9a87-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:57	6833/6833	---M-Z	200	added ('OK')	application/javascript	etag:%221ab1-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-order-list.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-order-list.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-orders.html)
10:04:57	5668/5668	---M-Z	200	added ('OK')	application/javascript	etag:%221624-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-customer-list.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-customer-list.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-customers.html)
10:04:58	1377/1377	---M-Z	200	added ('OK')	text/css	etag:%22561-627cf0d8deea6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-cart.html)
10:04:58	13840/13840	---M-Z	200	added ('OK')	application/javascript	etag:%223610-627cf0d8deea6-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-cart.html)
10:04:58	1750/1750	---M-Z	200	added ('OK')	application/javascript	etag:%226d6-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-cart.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-cart.html)
10:04:58	16264/16264	---M-Z	200	added ('OK')	text/css	etag:%223f88-627cf0d9030c8-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/select2/css/select2.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-checkout.html)
10:04:59	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:%2211dcb-627cf0d905008-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/select2/js/select2.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-checkout.html)
10:04:59	24/24	---M--	200	added ('OK')	application/javascript	etag:%2218-627cf0d8d42c5%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-checkout.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-checkout.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-checkout.html)
10:04:59	4772/4772	---M-Z	200	added ('OK')	text/css	etag:%2212a4-627cf0d8eaa27-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/dropzone/dropzone.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/dropzone/dropzone.css	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-add-product.html)
10:05:00	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-601d906b01d00%22	https://img.themesbrand.com/judia/new-document.png	C:/Benim%20Web%20Sitem/s/img.themesbrand.com/judia/new-document.png	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-add-product.html)
10:05:00	46446/46446	---M-Z	200	added ('OK')	application/javascript	etag:%22b56e-627cf0d8eaa27-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/dropzone/dropzone-min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/dropzone/dropzone-min.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-add-product.html)
10:05:01	444/444	---M-Z	200	added ('OK')	application/javascript	etag:%221bc-627cf0d8d71a5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-select2.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/ecommerce-select2.init.js	(from https://themesbrand.com/skote-mvc/layouts/ecommerce-add-product.html)
10:05:01	1268/1268	---M-Z	200	added ('OK')	application/javascript	etag:%224f4-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-wallet.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-wallet.init.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-wallet.html)
10:05:01	3778/3778	---M-Z	200	added ('OK')	application/javascript	etag:%22ec2-607430ea11c39-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-exchange.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-exchange.init.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-exchange.html)
10:05:02	197/197	---M-Z	200	added ('OK')	application/javascript	etag:%22c5-607430ea11c39-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-orders.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-orders.init.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-orders.html)
10:05:02	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-607430ea3009a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-kyc-application.html)
10:05:02	387/387	---M-Z	200	added ('OK')	application/javascript	etag:%22183-627cf0d8d42c5-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-kyc-app.init.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/js/pages/crypto-kyc-app.init.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-kyc-application.html)
10:05:02	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-607430ea3bc1a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:03	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%223f5-607430ea3bc1a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:03	1108/1108	---M--	200	added ('OK')	image/png	etag:%22454-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/1.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/1.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:03	1005/1005	---M--	200	added ('OK')	image/png	etag:%223ed-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/2.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/2.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:03	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/3.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/3.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:03	804/804	---M--	200	added ('OK')	image/png	etag:%22324-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/4.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/4.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:04	388/388	---M--	200	added ('OK')	image/png	etag:%22184-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/5.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/5.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:04	959/959	---M--	200	added ('OK')	image/png	etag:%223bf-607430ea05119%22	https://themesbrand.com/skote-mvc/layouts/assets/images/clients/6.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/clients/6.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:04	11738/11738	---M--	200	added ('OK')	image/jpeg	etag:%222dda-607430ea10c99%22	https://themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-8.jpg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:05	220365/220365	---M--	200	added ('OK')	image/png	etag:%2235ccd-607430ea0be79%22	https://themesbrand.com/skote-mvc/layouts/assets/images/crypto/features-img/img-2.png	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/crypto/features-img/img-2.png	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:06	880747/880747	---M--	200	added ('OK')	image/jpeg	etag:%22d706b-607430ea07059%22	https://themesbrand.com/skote-mvc/layouts/assets/images/crypto/blog/img-1.jpg	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/images/crypto/blog/img-1.jpg	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
10:05:06	2532/2532	---M-Z	200	added ('OK')	application/javascript	etag:%229e4-607430ea35e5a-gzip%22	https://themesbrand.com/skote-mvc/layouts/assets/libs/jquery.easing/jquery.easing.min.js	C:/Benim%20Web%20Sitem/s/themesbrand.com/skote-mvc/layouts/assets/libs/jquery.easing/jquery.easing.min.js	(from https://themesbrand.com/skote-mvc/layouts/crypto-ico-landing.html)
